Container_ID,Declaration_Date (YYYY-MM-DD),Declaration_Time,Trade_Regime (Import / Export / Transit),Origin_Country,Destination_Port,Destination_Country,HS_Code,Importer_ID,Exporter_ID,Declared_Value,Declared_Weight,Measured_Weight,Shipping_Line,Dwell_Time_Hours,Clearance_Status
20643500,4/9/2020,15:38:20,Import,CN,PORT_20,HN,701399,2D4RAHD,J52UCA9,7350,500,518.1,LINE_MODE_40,64.6,Clear
69874748,4/9/2020,7:47:08,Import,CN,PORT_16,CR,620690,UK1JLOG,F59OEMM,1737.6,6,7.101,LINE_H35Z1A,56.7,Low Risk
44533085,4/9/2020,14:38:05,Import,VN,PORT_40,CR,520912,EAPRJGG,6VFTKDV,16482909.94,9969.1,9657.067,LINE_MODE_40,20,Clear
81578791,4/9/2020,14:02:31,Import,CN,PORT_30,NO,848190,7VFWX1E,4OSUO77,14820.64,337.6,326.02,LINE_A5IT1U,24.1,Clear
42114066,4/9/2020,17:57:06,Import,CN,PORT_40,ZZ,940510,NSQ7I58,TG0EF7J,514960,8200,8226.24,LINE_MODE_10,48.8,Clear
65073631,4/9/2020,21:16:31,Import,VN,PORT_40,TT,940169,DB6TJOX,HIB3TLB,130676,1820,1903.174,LINE_W6UCD9,10.9,Clear
97729711,4/9/2020,4:24:31,Import,DE,PORT_30,WS,392630,BINA4CT,DZ3P8IR,11375,455,457.594,LINE_MODE_10,50.5,Clear
91821718,4/9/2020,19:29:58,Import,JP,PORT_40,AM,291560,BES92ZL,9DG1TTE,8775,10,9.772,LINE_MODE_50,27.6,Clear
82380988,4/9/2020,7:04:28,Import,AT,PORT_33,KR,321519,TO4765E,NOV81EX,9943.96,67.6,67.073,LINE_MODE_40,35.5,Clear
83266011,4/9/2020,12:02:51,Import,VN,PORT_40,ES,842199,YVQV8AP,0HC870L,1334,230,209.9,LINE_MODE_40,8.4,Low Risk
63452573,4/9/2020,2:50:53,Import,CN,PORT_20,CL,732690,SBH2QOF,1TDY8JC,55218,36812,38310.985,LINE_MODE_50,100.5,Low Risk
80657901,4/9/2020,13:34:21,Import,CN,PORT_20,CR,420212,7EN2S3V,WXFK87I,10796.7,87,83.581,LINE_MODE_10,20.8,Clear
27640942,4/9/2020,5:54:22,Import,HU,PORT_40,BA,620299,31V57ZB,G6MA2FQ,1504,2,1.93,LINE_MODE_40,17.7,Clear
97941205,4/9/2020,7:33:25,Import,KR,PORT_40,SV,848620,798SXTF,MY73FX1,30043936.86,5116.3,5160.812,LINE_MODE_40,46.4,Clear
16106718,4/9/2020,16:53:18,Import,CN,PORT_20,LB,610610,IQQN0GO,QIZ1I4J,101378.3,233,209.131,LINE_MODE_40,24.1,Low Risk
97594390,4/9/2020,10:13:10,Import,CN,PORT_40,WS,90421,UPAE8AO,F3KLSY7,22686400,22000,22906.4,LINE_W6UCD9,67.9,Clear
18288179,4/9/2020,12:46:59,Import,CN,PORT_40,GU,392690,FA58BI1,WBQKENF,27,45,43.726,LINE_MODE_40,22,Clear
39718907,4/9/2020,18:33:47,Import,CN,PORT_30,BG,611693,VLDBBK5,R1ICORN,763804.7,7723,7782.467,LINE_VZIZJJ,45.8,Clear
64101936,4/9/2020,15:41:36,Import,US,PORT_40,AT,854370,UZ6SK9H,P8NG5WA,25.2,1,1.203,LINE_MWIDNS,97.9,Low Risk
28062963,4/9/2020,9:04:03,Import,JP,PORT_33,DJ,841350,A2CAG17,ZQIM1GU,222972,340,333.098,LINE_MODE_10,33.3,Clear
68973215,4/9/2020,17:33:35,Import,CN,PORT_40,TT,611030,2E83XOW,Z00PHDR,3155.2,34,32.426,LINE_MODE_40,10.1,Clear
61492065,4/9/2020,12:07:45,Import,CN,PORT_40,JP,620640,JY91Q81,48DF3XD,114.6,6,5.872,LINE_MODE_10,32.6,Clear
70380042,4/9/2020,7:12:42,Import,TW,PORT_16,UG,290539,CKG3LO5,2C7OJV5,4064000,16000,16243.2,LINE_MODE_10,56.7,Clear
87164243,4/9/2020,7:25:23,Import,IT,PORT_40,BR,482110,UPI98TY,RI4OMMM,118.58,107.8,114.777,LINE_MWIDNS,113.8,Low Risk
64567765,4/9/2020,1:09:25,Import,CN,PORT_20,KR,620443,DV6ZVDU,8ZS8832,74.88,0.6,0.617,LINE_MODE_40,59.6,Clear
69271396,4/9/2020,10:19:16,Import,US,PORT_20,AT,293629,I1CT0LD,9I6JQU8,3048950,500,494.1,LINE_MODE_10,38.9,Clear
80466501,4/9/2020,16:24:21,Import,VN,PORT_40,WS,420321,FSSTFL5,D4DGACC,13339.7,13.4,12.873,LINE_MWIDNS,14.8,Clear
17024833,4/9/2020,11:35:13,Import,CN,PORT_20,TH,711790,UZKBA20,5GRWKU3,207,10,9.947,LINE_MODE_10,43.2,Clear
47477493,4/9/2020,7:59:33,Import,CN,PORT_30,LR,392690,H9BKI7T,YZT9JWH,81,135,130.234,LINE_MODE_10,23.4,Clear
36636964,4/9/2020,22:00:04,Import,PT,PORT_20,BR,200989,K6KERYM,V45FKL0,37654.98,129.8,130.345,LINE_MODE_10,49.5,Clear
31890022,4/9/2020,10:12:22,Import,CN,PORT_16,BR,731414,W0C1VJN,BGED5YF,207648,630,656.158,LINE_MODE_40,99,Low Risk
45046096,4/9/2020,13:04:16,Import,TR,PORT_62,SD,283630,G6OO9CT,BHL42J1,28770000,300000,311460,LINE_MODE_10,71.9,Clear
90802092,4/9/2020,14:00:12,Import,JP,PORT_30,MG,853400,V6DVK0V,OMNTC1Q,12986.05,7.7,8.01,LINE_MODE_40,67.2,Clear
20699962,4/9/2020,9:51:22,Import,DE,PORT_40,MN,853690,AWOL80N,DUV7E7M,24429.44,131.2,125.322,LINE_MODE_10,17.1,Clear
39821274,4/9/2020,17:51:54,Import,CN,PORT_40,CR,481950,PBNHKFX,DWNJQL8,94.77,24.3,24.281,LINE_MODE_40,40.2,Clear
22112658,4/9/2020,9:12:18,Import,CN,PORT_30,ES,420329,3NSFZIK,PH9JA9K,18338.32,72.8,73.324,LINE_B7S0RD,47.4,Clear
80301807,4/9/2020,2:15:27,Import,CN,PORT_30,ZZ,691390,3BFUK83,GP3UN5A,7324.8,697.6,668.092,LINE_MODE_10,18.8,Clear
62654201,4/9/2020,13:52:41,Import,CN,PORT_40,SV,711719,MS948ZU,9YQDA1G,7010.96,102.8,103.9,LINE_MODE_10,53.8,Clear
44319990,4/9/2020,1:06:30,Import,CN,PORT_40,SV,420330,LSKUSNM,DB7JDWC,90576,765,796.518,LINE_MWIDNS,67.9,Clear
62867003,4/9/2020,18:11:23,Import,GB,PORT_20,CA,691010,RJZFZS7,J8N5JL9,24651.9,117,106.448,LINE_MODE_10,16.7,Low Risk
92279208,4/9/2020,13:54:48,Import,CN,PORT_40,OM,732599,JVTFIKD,NME7L1Q,2094456,9590,9419.298,LINE_MODE_40,28.9,Clear
57676185,4/9/2020,16:09:45,Import,CN,PORT_30,SD,350691,LN1OVBX,4QC013K,2384.18,14.6,17.582,LINE_MODE_40,92.4,Low Risk
56455505,4/9/2020,10:25:05,Import,US,PORT_40,RS,854370,7KGLWW5,E44MM7Y,10.08,0.4,0.383,LINE_MODE_40,13.4,Clear
65986971,4/9/2020,4:18:51,Import,CN,PORT_40,RS,392390,LYR0IW9,HUIUK4E,78.66,41.4,37.202,LINE_MODE_10,28.9,Low Risk
17542694,4/9/2020,14:42:14,Import,CN,PORT_40,SD,950300,D5YTZHN,IS1YATG,220.77,3.3,3.662,LINE_W6UCD9,33.2,Low Risk
90659391,4/9/2020,5:45:51,Import,CN,PORT_40,KR,680610,6TASC7U,T87WNJ4,133480.5,365,352.48,LINE_MODE_40,18.1,Clear
66070269,4/9/2020,22:15:09,Import,CN,PORT_20,ZZ,901310,7R95ZQB,5JWH63E,3203.46,0.9,0.808,LINE_FDLUKP,29.7,Low Risk
70418512,4/9/2020,22:33:52,Import,GR,PORT_30,PY,430400,ID1CIBL,UU4BNM3,95717.82,44.9,47.123,LINE_MODE_40,104.1,Low Risk
82348765,4/9/2020,12:19:25,Import,CN,PORT_40,MG,620444,VLDBBK5,P4N7ARF,171223.43,105.7,108.734,LINE_MODE_10,65.6,Clear
34962119,4/9/2020,0:25:59,Import,DE,PORT_40,SI,870323,7YMNLX8,VUG7TCR,6672484.5,1815,1818.086,LINE_MODE_40,41.8,Clear
47800216,4/9/2020,18:06:16,Import,CN,PORT_80,KR,901910,P36MQTO,FMF1YZA,5506.8,1059,1259.405,LINE_MODE_40,36.9,Critical
88793706,4/9/2020,16:31:06,Import,CN,PORT_40,PL,853641,17JSOVP,WE7ZDTY,750,60,58.992,LINE_MWIDNS,29.6,Clear
73315833,4/9/2020,13:18:33,Import,CN,PORT_30,MT,392690,QIJ16H5,K57FVNX,48.6,81,91.323,LINE_MODE_40,37.4,Low Risk
31357484,4/9/2020,22:08:44,Import,CN,PORT_13,PY,630710,CJMNJ21,SWNC92M,42.6,6,6.265,LINE_MODE_10,75.9,Clear
43379517,4/9/2020,20:03:57,Import,CN,PORT_40,WS,722592,Y7K2P0D,DWNJQL8,262549.2,662,605.538,LINE_MWIDNS,6.7,Low Risk
77015315,4/9/2020,23:28:35,Import,MM,PORT_40,LB,71290,LSW3ZF8,XFWEXSU,11298000,15000,15055.5,LINE_MODE_10,49.1,Clear
57154382,4/10/2020,22:45:02,Import,US,PORT_30,GG,731815,86IEBNZ,MMADBN7,6.16,2.8,2.927,LINE_MODE_40,4.5,Clear
87890884,4/10/2020,3:12:04,Import,JP,PORT_40,DJ,330420,EJ3XXHM,DUTUJOM,1327.48,7.7,8.04,LINE_MODE_10,75.9,Clear
83455108,4/10/2020,9:26:28,Import,DE,PORT_16,MN,901890,3RNIHA7,OHW6LLL,895.6,4,4.129,LINE_MODE_40,61.9,Clear
47875576,4/10/2020,23:02:16,Import,US,PORT_40,GU,871150,9R00I8C,0DMMCY4,2264135.7,309,308.444,LINE_MODE_40,39.5,Clear
89078638,4/10/2020,9:31:58,Import,JP,PORT_40,CL,761699,M3EGR4G,6O47ZQ6,3.75,0.3,0.305,LINE_H35Z1A,52,Clear
85595618,4/10/2020,8:41:38,Import,DE,PORT_20,FJ,330730,X60LHPP,EJJWKKF,1748.5,2.6,2.671,LINE_MODE_10,64.6,Clear
89497864,4/10/2020,13:35:04,Import,JP,PORT_20,GG,340319,ZSK3CS6,6ZQTY16,292380,600,572.52,LINE_MODE_10,16.5,Clear
74600441,4/10/2020,20:16:41,Import,CN,PORT_30,WS,620822,L3X7VE5,PKMLAI5,25860,100,99.07,LINE_MODE_10,40.6,Clear
39076005,4/10/2020,5:26:45,Import,FI,PORT_40,HU,720449,JJQOON5,HQ5MQ0V,197653.5,73205,73841.884,LINE_W6UCD9,46.4,Clear
43951045,4/10/2020,18:17:25,Import,TW,PORT_40,CA,920992,Y83RCO5,DWNJQL8,1231.2,12,11.864,LINE_MWIDNS,33.2,Clear
42122369,4/10/2020,11:23:29,Import,DE,PORT_40,WS,847990,8S3ADO2,WX8A48O,67.71,0.3,0.308,LINE_MODE_40,58.3,Clear
43426927,4/10/2020,9:54:07,Import,RU,PORT_30,SI,30559,CI7CO0V,EJ0RQX5,4680900,4500,4489.65,LINE_MODE_10,45.2,Clear
93893695,4/10/2020,9:14:55,Import,CN,PORT_40,HU,851762,ENK1ITO,MBK57ET,198387,210,249.53,LINE_MODE_10,93.3,Low Risk
40459021,4/10/2020,1:53:01,Import,CN,PORT_13,MN,950490,VSXXTJ1,Q62X5K3,515,10,10.007,LINE_MODE_10,47.2,Clear
91803457,4/10/2020,13:49:37,Import,AT,PORT_16,IR,901580,6BRB90O,GV4KUH5,0,0,0.001,LINE_MODE_40,29.3,Clear
78258416,4/10/2020,17:22:56,Import,CN,PORT_40,UG,870880,OS4B0AX,ROKKMM3,886463.81,4102.1,3679.009,LINE_MODE_10,30.8,Low Risk
73023959,4/10/2020,21:09:59,Import,CN,PORT_40,BA,851829,VB3951T,XJPIVV6,39412.8,414,406.424,LINE_MODE_40,28.6,Clear
44057113,4/10/2020,0:33:13,Import,PE,PORT_30,JP,200899,DTBL7MH,DOA7W4Y,53632,1280,1222.016,LINE_MODE_10,16.8,Clear
55915382,4/10/2020,22:35:02,Import,VN,PORT_20,RS,460219,HTCHOL5,YH4AHQ4,17970.9,18.5,19.86,LINE_MODE_10,8.3,Low Risk
48313524,4/10/2020,14:49:24,Import,CN,PORT_30,CA,71080,7KGLWW5,9Y6B4W1,31824000,120000,124790.4,LINE_MODE_40,98,Low Risk
95595391,4/10/2020,19:32:31,Import,JP,PORT_16,SD,848690,LJZ0QLF,CDT75PF,926325,450,434.565,LINE_MODE_40,18.1,Clear
63204339,4/10/2020,20:09:39,Import,IT,PORT_20,TH,680291,05XSCCC,R79B5EA,1173600,24000,23800.8,LINE_MODE_10,41.2,Clear
65379558,4/10/2020,23:47:18,Import,CN,PORT_30,LB,481960,ETFXTYP,6PQT0F8,888,240,229.728,LINE_A5IT1U,12.4,Clear
50184141,4/10/2020,12:38:21,Import,CN,PORT_40,DJ,392690,BES92ZL,YAPFA81,180,300,312.21,LINE_W6UCD9,67.6,Clear
37434923,4/10/2020,17:43:23,Import,CN,PORT_33,BA,960390,H8JRSLI,M8VPVEE,1020.5,65,64.981,LINE_VVRZHC,40.5,Clear
50616331,4/10/2020,9:21:31,Import,DE,PORT_40,WS,853710,P0V6ZAL,1LNQ37W,120.2,0.4,0.452,LINE_MODE_10,44.1,Low Risk
60940673,4/10/2020,13:05:53,Import,CN,PORT_40,EC,821000,DLKARMU,PF1L1IG,3436,20,19.494,LINE_MWIDNS,24,Clear
49515437,4/10/2020,17:49:17,Import,JP,PORT_40,AM,820559,53C7ATQ,PF1L1IG,227.5,13,12.905,LINE_MWIDNS,35.9,Clear
42539904,4/10/2020,23:02:24,Import,FR,PORT_20,OM,382200,X7S8OR4,2KQBIA1,13832.4,6,6.205,LINE_W6UCD9,63.3,Clear
17817210,4/10/2020,11:13:30,Import,US,PORT_40,RS,810890,RHHWF0C,BKYOXFF,617589,210,216.552,LINE_MODE_40,61.3,Clear
49651294,4/10/2020,11:05:34,Import,CN,PORT_40,TT,950790,WS4QWE5,KQN5R0O,290.4,12,13.318,LINE_MODE_10,39.2,Low Risk
62087719,4/10/2020,12:39:19,Import,CN,PORT_20,SV,841381,J63GV3K,TAU9HB1,2799,90,90.153,LINE_MODE_10,47.8,Clear
41175780,4/10/2020,17:43:00,Import,CN,PORT_40,NG,870899,BNS67YA,WPC58YM,1260,180,179.316,LINE_MODE_10,44.2,Clear
69190767,4/10/2020,11:51:27,Import,PR,PORT_40,BA,901839,52V8T8F,MM2STTN,356.5,2.5,2.444,LINE_MODE_40,26,Clear
11854995,4/10/2020,6:03:15,Import,CN,PORT_20,MG,870829,BK0UJ2R,8UHT4SV,1425613.65,5118.9,4933.084,LINE_MODE_10,22.7,Clear
92381616,4/10/2020,15:09:36,Import,CN,PORT_40,GG,961900,WYRKHJU,RJ7ZQE2,12992.08,32.8,32.085,LINE_MODE_10,32.3,Clear
96424539,4/10/2020,15:59:39,Import,US,PORT_20,CR,520511,4TNV14J,8JZT5CE,12806638.4,2085.5,2331.255,LINE_MODE_40,35.1,Low Risk
10227582,4/10/2020,22:11:42,Import,CN,PORT_40,LR,420292,HDJ9NET,O4QQUBK,130.9,2.2,2.362,LINE_MODE_40,2.3,Low Risk
96927863,4/10/2020,11:32:23,Import,CN,PORT_40,TH,460219,RSEHR00,Z64QME2,4857,5,5.244,LINE_MODE_10,109.6,Low Risk
43495811,4/10/2020,2:06:11,Import,JP,PORT_30,GU,390210,7QSL0OY,LL65VUA,40390,350,319.414,LINE_MODE_40,8.4,Low Risk
18197452,4/10/2020,0:42:52,Import,CN,PORT_20,MG,844332,KZH9RKG,GQOM8PP,95853.29,24.7,23.717,LINE_MODE_10,20.4,Clear
97791880,4/10/2020,7:04:40,Import,US,PORT_40,FJ,970200,ZOVQN2M,WXFK87I,13276.9,7,7.323,LINE_MODE_10,11.2,Clear
86390629,4/10/2020,21:27:49,Import,CN,PORT_20,HN,491199,NBYKGMJ,M1GPFV1,1.08,0.4,0.399,LINE_MODE_10,44.5,Clear
66967942,4/10/2020,2:04:22,Import,EC,PORT_20,PG,650400,SOCI95Q,U8M4Z4C,622,10,9.652,LINE_MODE_10,23.7,Clear
78779383,4/10/2020,15:37:43,Import,IT,PORT_20,GG,900410,BFMYR2G,03YBJMK,424.8,6,5.818,LINE_MODE_10,26.7,Clear
21562507,4/10/2020,20:27:07,Import,MY,PORT_16,LV,844399,OY1CLID,ZIZU7VV,1330,20,20.154,LINE_MODE_10,51.8,Clear
66323187,4/10/2020,19:18:27,Import,CN,PORT_20,AT,611030,YX26MQ6,TDQDK0U,3526.4,38,34.36,LINE_MODE_10,21.4,Low Risk
97189418,4/10/2020,13:11:38,Import,CN,PORT_40,JP,570330,446O4EE,6V8QPPW,699068.7,7953,8169.322,LINE_MODE_10,64.6,Clear
40043028,4/10/2020,11:51:48,Import,DE,PORT_40,IL,851822,IJKOG7K,0JAM5RW,15183.3,107,96.413,LINE_MODE_10,24,Low Risk
14516122,4/10/2020,12:07:22,Import,CN,PORT_40,CL,940490,8UQ4E87,50FXYLG,69.3,3,2.926,LINE_A5IT1U,24.3,Clear
70338694,4/10/2020,21:35:34,Import,IT,PORT_20,GN,640510,IWH4YJJ,1SNV68J,601.5,1,1.11,LINE_MODE_10,39.2,Low Risk
46768213,4/10/2020,5:38:13,Import,JP,PORT_40,ES,621132,FEROLN2,PL5MLP7,32900.4,37,42.899,LINE_A5IT1U,45,Low Risk
75216977,4/10/2020,9:08:17,Import,JP,PORT_20,KE,330590,FBKWIIB,L6EUUIV,1012.56,1.2,1.227,LINE_MODE_10,61.7,Clear
38760983,4/10/2020,14:04:23,Import,US,PORT_30,IL,321000,3RFK772,SI65JHA,3183,10,9.697,LINE_MODE_10,26.7,Clear
64703301,4/10/2020,13:44:21,Import,FR,PORT_20,KR,330129,SLUUBV6,X397XR3,24692,20,19.214,LINE_MODE_10,20.8,Clear
85336826,4/10/2020,21:36:26,Import,JP,PORT_40,TH,392310,GTH5B9O,EUBK0KZ,13721.6,4288,5225.528,LINE_VZIZJJ,97,Low Risk
32715767,4/10/2020,13:14:47,Import,JP,PORT_20,AM,960830,98NA0SR,N4GCM2C,3935.25,16.5,16.132,LINE_MODE_10,32,Clear
96334302,4/10/2020,20:43:42,Import,VN,PORT_140,BA,190490,4GTOIZ1,QXR2908,7122000,20000,19704,LINE_MODE_10,36.9,Clear
25962672,4/10/2020,15:03:12,Import,CN,PORT_20,UZ,853221,2DXC760,26PWB2B,24705.2,0.5,0.475,LINE_MODE_40,7.8,Clear
31650686,4/10/2020,8:47:26,Import,US,PORT_30,MN,850440,M2SYR5O,MX95NLM,1932.23,71.3,70.815,LINE_MODE_40,36.2,Clear
23189615,4/10/2020,3:53:35,Import,KR,PORT_40,MT,750300,FBJ4LQB,GFTS06K,338720,800,762.96,LINE_MODE_10,16.1,Clear
73000900,4/10/2020,12:41:40,Import,GB,PORT_40,TH,870899,RWB66PS,8N9D20E,35,5,5.296,LINE_A5IT1U,116.2,Low Risk
45750112,4/10/2020,2:13:52,Import,DE,PORT_20,OM,870323,M38I9VH,OCJ2AE5,20127.5,2075,2137.665,LINE_MODE_10,66.6,Clear
30213380,4/10/2020,9:56:20,Import,US,PORT_40,LR,293190,1RMJ9KI,DWNJQL8,4563360,14400,14345.28,LINE_MWIDNS,38.2,Clear
37666251,4/10/2020,17:26:51,Import,FR,PORT_30,CA,330499,BROGIBW,WVSV7BU,1032.98,5.8,6.007,LINE_MODE_40,64.3,Clear
85982900,4/10/2020,5:28:20,Import,CN,PORT_20,CA,950300,YPAL7B4,IA2SOQV,8355.2,56,58.027,LINE_MODE_10,70.6,Clear
91430984,4/10/2020,1:13:44,Import,KR,PORT_30,EC,711790,Y17MG6I,80G0A28,8.28,0.4,0.398,LINE_MODE_10,42.9,Clear
73058052,4/10/2020,5:06:12,Import,US,PORT_21,MN,871000,FUC8RQK,S3Z5YDL,139976.2,13,12.483,LINE_MODE_40,14.4,Clear
42789954,4/10/2020,10:29:54,Import,FR,PORT_20,IL,711719,88B3AQH,3JR9ZCW,0.18,0.1,0.096,LINE_MODE_40,13.8,Clear
91141341,4/10/2020,13:38:21,Import,CN,PORT_20,UZ,291990,K822LFR,CQP50EQ,66864000,80000,83256,LINE_MODE_40,67.6,Clear
42232141,4/10/2020,22:25:01,Import,FR,PORT_40,PY,903190,PAQMVE2,P0PQ0XH,1391,107,111.355,LINE_MODE_10,73.6,Clear
22259406,4/10/2020,2:46:06,Import,CN,PORT_20,BA,850431,1XQFV5O,6PQT0F8,511887.6,1554,1605.593,LINE_MODE_40,62.6,Clear
98190059,4/10/2020,23:44:59,Import,CN,PORT_30,LR,70310,B0K3Q89,O654Z7U,2272800,24000,24760.8,LINE_MODE_10,67.6,Clear
88040787,4/10/2020,19:58:27,Import,CN,PORT_80,UG,420100,7KGLWW5,IR57BHP,1817.2,154,149.026,LINE_MODE_10,25.4,Clear
24235163,4/10/2020,23:07:23,Import,KR,PORT_30,SV,847989,Z5C1WQ2,G2Y1HV8,512.4,244,218.578,LINE_MODE_10,32,Low Risk
39902931,4/10/2020,14:44:51,Import,US,PORT_20,CR,390110,RCBLCFH,U5MOB1O,1449250,23375,23274.488,LINE_MODE_10,43.9,Clear
30666045,4/10/2020,21:20:45,Import,JP,PORT_20,LB,340399,V9HHUSV,GKMVJ7I,18169.13,36.1,35.692,LINE_MODE_10,39.2,Clear
12084825,4/10/2020,7:53:45,Import,IT,PORT_20,SV,851822,2ZVDDF9,F8E69ZJ,15609,110,109.857,LINE_MODE_50,41.8,Clear
73712146,4/10/2020,5:51:46,Import,AU,PORT_40,EC,20220,9KQBFDU,PF1L1IG,351439.56,1399.6,1348.095,LINE_MWIDNS,16.4,Clear
60661298,4/10/2020,18:29:38,Import,CN,PORT_40,ES,853669,B9CBII6,OZB7KED,209.48,0.4,0.395,LINE_MWIDNS,32.2,Clear
58893623,4/10/2020,14:28:23,Import,IN,PORT_40,CR,293190,LWXRX7T,07EHR7I,2218300,7000,7347.9,LINE_MODE_10,13.5,Clear
75569878,4/10/2020,17:05:58,Import,US,PORT_30,JP,848180,PCPDZH1,65PX0KP,29.25,0.5,0.499,LINE_MODE_10,44.8,Clear
88416352,4/10/2020,5:57:52,Import,TN,PORT_30,CL,853669,KH39Z8W,QIN03YS,420.6,6,6.061,LINE_MODE_10,53.4,Clear
43391213,4/10/2020,22:14:53,Import,IT,PORT_30,WS,420222,X3F74UR,K7GI0UV,327.04,2.8,2.813,LINE_MODE_10,49.8,Clear
51808061,4/10/2020,21:03:41,Import,JP,PORT_40,SD,392690,29YO18K,QDUSBFS,428.52,714.2,700.416,LINE_MWIDNS,28,Clear
89406252,4/10/2020,2:16:12,Import,VN,PORT_30,UG,200799,UHCW8SL,R4FSBPU,5571.3,21,19.099,LINE_MODE_40,11,Low Risk
86912821,4/10/2020,1:43:01,Import,JP,PORT_40,HN,960830,OODQ3VA,Y2PCIUX,1049.4,4.4,4.403,LINE_MODE_30,43.2,Clear
20828466,4/10/2020,17:17:06,Import,CN,PORT_10,KR,950300,UW6T5CZ,K8UCBKE,14597.58,218.2,218.898,LINE_MODE_10,48.8,Clear
27303211,4/10/2020,21:29:31,Import,CN,PORT_40,HN,850440,QPD2TF3,DWNJQL8,15456.2,70.9,67.759,LINE_MWIDNS,11.5,Clear
35687569,4/10/2020,5:16:49,Import,JP,PORT_62,MN,853890,8XF2COB,UD2HV52,2,0.1,0.103,LINE_HE8ATP,58.3,Clear
18172811,4/10/2020,7:56:11,Import,CN,PORT_20,BG,854370,Y3DPN3T,OQBF12T,8.8,4,3.823,LINE_MODE_40,11.5,Clear
83696483,4/10/2020,12:09:23,Import,JP,PORT_30,LB,870340,PY1TV9Y,V6QI1Z4,11499920,1720,1753.884,LINE_EIZP3I,53.7,Clear
82665092,4/10/2020,7:03:32,Import,CN,PORT_40,PG,420229,6ZNAQHU,MM2STTN,128,3.2,3.329,LINE_W6UCD9,67.2,Clear
57879074,4/10/2020,23:15:14,Import,JP,PORT_13,WS,621133,G4ZM9G7,WXFK87I,192.5,1,1.142,LINE_MODE_40,40.8,Low Risk
33286545,4/10/2020,9:15:45,Import,CN,PORT_30,AT,392690,NTFQ46Z,ZGBCBPL,32.4,54,56.09,LINE_MODE_10,72.2,Clear
46791675,4/10/2020,22:41:15,Import,CN,PORT_40,GU,420212,1VHJG03,BUSF98I,2844,40,48.81,LINE_MODE_40,97.5,Low Risk
95052217,4/10/2020,12:15:37,Import,JP,PORT_16,GG,870340,NFKQ9K8,01FHELM,7688900,1150,1153.105,LINE_MODE_40,42.5,Clear
80174491,4/10/2020,11:57:31,Import,CN,PORT_21,DJ,911490,ZBV9UT3,7Y27JSC,3131.2,152,154.386,LINE_W6UCD9,57.1,Clear
68969953,4/10/2020,16:47:13,Import,CN,PORT_13,HN,330749,BYOVY9S,6WFAQF8,3307.5,525,543.218,LINE_5V1OQR,69.6,Clear
95665571,4/10/2020,21:42:11,Import,CN,PORT_20,RS,854370,409Q9FD,8DZUF5T,763.56,30.3,24.357,LINE_MODE_10,40.8,Critical
95227830,4/10/2020,22:10:30,Import,CN,PORT_30,AT,392690,JMEFS6F,2KQBIA1,108,180,218.203,LINE_MODE_10,100.9,Low Risk
80224953,4/10/2020,12:30:33,Import,MD,PORT_40,GN,620292,PJCVYHO,AX4CW6G,46070.88,32.8,33.938,LINE_MWIDNS,63.6,Clear
41714362,4/10/2020,23:11:22,Import,CN,PORT_40,SV,920290,UCZI1ZM,TXBQLS6,64824,80,76.416,LINE_MODE_10,17.1,Clear
83502896,4/10/2020,10:10:56,Import,CN,PORT_40,PY,940370,3296U7V,YH4AHQ4,620310.02,3812.6,3958.241,LINE_MWIDNS,65.9,Clear
64336191,4/10/2020,13:45:51,Import,CZ,PORT_30,GU,282731,TG26PS1,5GI42I0,27337.5,375,362.138,LINE_MODE_10,24.1,Clear
48285452,4/10/2020,9:09:32,Import,CN,PORT_12,GU,420232,7E82J1J,714PEOF,2767.6,187,179.557,LINE_W6UCD9,20.4,Clear
41698066,4/10/2020,17:03:46,Import,CN,PORT_20,MN,611030,78GQY5H,11JDAWZ,10950.4,118,118.378,LINE_MODE_10,48.8,Clear
14248393,4/10/2020,0:21:13,Import,GB,PORT_40,WS,620339,T27OVN0,1PBKO2S,2380.51,1.9,1.928,LINE_MODE_40,50.4,Clear
99277471,4/10/2020,10:20:31,Import,CN,PORT_20,HN,847150,7VFWX1E,KJUQKOC,467676.15,2109.5,2163.714,LINE_MODE_10,63.7,Clear
86969972,4/10/2020,2:51:32,Import,CN,PORT_40,GU,410792,9PUWHCS,QNSLC84,305223.6,132,132.026,LINE_MODE_10,46.8,Clear
48317769,4/10/2020,23:00:09,Import,JP,PORT_30,DJ,847981,Z3CD167,28ELQ5U,3678571,10070,10338.869,LINE_MODE_10,64.3,Clear
20494727,4/10/2020,18:30:47,Import,PH,PORT_30,MG,620442,L8MH65F,3EVLVZQ,11222.75,192.5,192.057,LINE_MODE_40,39.2,Clear
62766357,4/10/2020,13:17:57,Import,CN,PORT_40,RS,420229,Z8HQ7M0,ABMDIYY,1300,32.5,33.563,LINE_MODE_40,62.3,Clear
74269634,4/10/2020,0:11:14,Import,CN,PORT_40,AM,841899,AD24I2B,UH2K45J,76961.6,103,104.978,LINE_MODE_10,59.4,Clear
25245377,4/10/2020,0:08:17,Import,JP,PORT_20,AM,853340,A7HBNQS,072ZNR4,0,0,0.001,LINE_MODE_10,61.7,Clear
73940074,4/10/2020,9:58:34,Import,JP,PORT_40,BA,950790,CNB7G8D,PF1L1IG,7598.8,314,358.538,LINE_MWIDNS,40.8,Low Risk
