Container_ID,Declaration_Date (YYYY-MM-DD),Declaration_Time,Trade_Regime (Import / Export / Transit),Origin_Country,Destination_Port,Destination_Country,HS_Code,Importer_ID,Exporter_ID,Declared_Value,Declared_Weight,Measured_Weight,Shipping_Line,Dwell_Time_Hours,Clearance_Status
19767392,5/24/2021,11:28:32,Import,VN,PORT_20,KH,851770,54H0160,3C0ITRT,0,0,0.001,LINE_MODE_10,40.2,Clear
53348975,5/24/2021,5:29:35,Import,CN,PORT_13,PY,621143,WJGOGMR,O4QQUBK,1554,30,29.211,LINE_MODE_10,29.3,Clear
86700312,5/24/2021,6:37:12,Import,CH,PORT_40,SN,130219,DNL5U0S,9GNAJ7L,3952,20,20.604,LINE_H35Z1A,60.6,Clear
63357209,5/24/2021,21:57:29,Import,CN,PORT_30,UZ,621290,REEXQTA,X59YHCK,13024,110,110.737,LINE_MODE_40,45.1,Clear
25895744,5/24/2021,4:59:44,Import,CN,PORT_40,SN,760612,L3G8ZY0,DWNJQL8,62506857.6,104544,124390.633,LINE_MWIDNS,87.8,Low Risk
12643831,5/24/2021,17:26:31,Import,CN,PORT_40,FI,650700,LJ38R9B,WKR00Q6,23224.08,185.2,193.664,LINE_MODE_40,4.9,Clear
97254510,5/25/2021,1:08:30,Import,CN,PORT_16,NO,392690,INLFVMM,GR46VOQ,17.4,29,28.455,LINE_MODE_10,34.3,Clear
32630578,5/25/2021,21:30:58,Import,US,PORT_13,FI,210690,ON9O8EA,0DX2OV2,58443,462,483.806,LINE_VZIZJJ,5.8,Clear
78510490,5/25/2021,17:08:10,Import,MM,PORT_30,UZ,620721,JR00P65,EIJRCBT,132376.8,114,127.251,LINE_MODE_10,40.7,Low Risk
28152754,5/25/2021,11:16:34,Import,CN,PORT_30,UZ,903033,6TLD8A1,G06RAAJ,269715.5,155,148.676,LINE_MODE_10,19.8,Clear
80525390,5/25/2021,7:29:50,Import,CN,PORT_30,AM,391810,HZJ7DZN,2C90U5R,4214850.64,44413.6,46243.44,LINE_MODE_10,73.9,Clear
27143714,5/25/2021,5:39:14,Import,ES,PORT_16,MD,640359,PRTVYKD,7FXU7LM,6838,10,8.962,LINE_MODE_10,31.6,Low Risk
15885988,5/25/2021,8:14:28,Import,CN,PORT_40,BG,392690,APWFHOC,LTMCLCO,43.74,72.9,72.331,LINE_MWIDNS,35.5,Clear
72201680,5/25/2021,13:21:20,Import,KR,PORT_40,NO,391590,XON4795,P21JCS7,0,832595,871060.889,LINE_MODE_10,11.2,Clear
13021957,5/25/2021,6:04:37,Import,CN,PORT_40,UZ,320417,NXZGW6G,58PAGXK,19171200,16000,16523.2,LINE_MODE_40,62.3,Clear
91922098,5/25/2021,19:22:58,Import,JP,PORT_20,MD,732690,G431QF0,GD9SLQN,345,230,227.056,LINE_MODE_40,32.2,Clear
66349745,5/25/2021,22:49:05,Import,IT,PORT_30,AM,190220,4YYQLMO,SUU9TQD,242250,190,197.353,LINE_MODE_40,66.2,Clear
88266384,5/25/2021,4:50:24,Import,NL,PORT_40,BG,841370,ZAZDPK8,REXOXCR,8518.8,458,515.635,LINE_MWIDNS,37,Low Risk
65884096,5/25/2021,1:24:16,Import,JP,PORT_30,UZ,761699,9XF6Q17,FN5I25Z,3.75,0.3,0.311,LINE_MODE_10,71.9,Clear
47959625,5/25/2021,10:27:05,Import,US,PORT_30,ID,847989,A721AAM,XBFGJ2O,151.2,72,82.097,LINE_MODE_10,46.4,Low Risk
68832443,5/25/2021,11:15:23,Import,JP,PORT_20,PY,901890,SRTLKS7,S6LMB3I,5597.5,25,26.618,LINE_MODE_10,119.8,Low Risk
80465322,5/25/2021,16:40:42,Import,CN,PORT_40,UZ,621133,GHUPRPW,2IE8FFL,10587.5,55,53.636,LINE_VZIZJJ,30.3,Clear
14077101,5/25/2021,6:54:21,Import,CN,PORT_20,CO,391732,708A72F,CUHEWAM,99863.2,344,330.481,LINE_MODE_10,20.8,Clear
85682312,5/25/2021,9:10:32,Import,DE,PORT_16,NO,731829,GAZWHE9,2N9FMHR,43.2,0.8,0.824,LINE_MODE_40,60.6,Clear
87500574,5/25/2021,2:06:54,Import,NL,PORT_16,KH,401699,M2ITP3B,4OG67T2,2240.78,123.8,129.891,LINE_MODE_10,13.2,Clear
83137984,5/25/2021,14:57:04,Import,DE,PORT_12,SN,870323,A7MKJ8S,8TF3OLD,11362,1495,1486.329,LINE_5V1OQR,42.9,Clear
30719618,5/25/2021,21:21:38,Import,CN,PORT_20,SN,392062,TK95X5S,HHLSFSV,164430,11340,11648.448,LINE_MODE_10,64.6,Clear
99000032,5/25/2021,4:32:32,Import,JP,PORT_40,ID,390740,7T8RJ42,ZYTFJKC,23130,150,135.369,LINE_MODE_10,22.8,Low Risk
94137896,5/25/2021,4:20:56,Import,US,PORT_80,SN,850490,55LF9TJ,O9QXSRZ,1206.5,5,5.191,LINE_MODE_10,71.9,Clear
33708704,5/25/2021,7:15:44,Import,ES,PORT_40,KH,420291,CGPQL2J,NKO10DK,361.85,0.5,0.517,LINE_MODE_40,63.3,Clear
33997853,5/25/2021,12:58:53,Import,JP,PORT_20,ID,851762,WDFFKYF,3VHL9HM,1910925,75,91.728,LINE_MODE_10,48.4,Critical
74154269,5/25/2021,17:08:29,Import,CN,PORT_40,FI,842489,LUS0MZW,F7VV8F8,99.2,31,30.278,LINE_W6UCD9,25.3,Clear
27149713,5/25/2021,8:03:13,Import,JP,PORT_40,BG,401220,GAZWHE9,XFSHAAO,910928,7880,7523.036,LINE_MODE_10,16.8,Clear
45268668,5/25/2021,15:25:48,Import,CN,PORT_40,CO,820320,MFK2IWG,N2K063P,2694.5,42.5,40.468,LINE_MODE_40,9.1,Clear
54189983,5/25/2021,11:54:23,Import,CN,PORT_40,NO,442090,8HR1Z46,LOUA1ZV,1283.1,14.1,13.673,LINE_MODE_10,26.7,Clear
45371050,5/25/2021,3:44:10,Import,JP,PORT_30,ID,871310,R3N4A2O,2GUZ9R2,225188.34,522.6,616.793,LINE_MODE_10,55.9,Low Risk
84710738,5/25/2021,2:53:38,Import,CN,PORT_20,FI,820890,I43X7OC,HV7KVEA,518.4,4,3.869,LINE_MODE_10,25,Clear
41400505,5/25/2021,9:48:25,Import,CN,PORT_40,UZ,621143,4O9RN87,YMB5L1W,2667.7,51.5,49.373,LINE_A5IT1U,15.4,Clear
10763667,5/25/2021,18:06:27,Import,CN,PORT_40,FI,294000,FDUUBJB,V2LFPEC,14471100,15750,16186.275,LINE_VZIZJJ,59,Clear
59632489,5/25/2021,0:38:49,Import,CN,PORT_30,MD,392390,F26GCXC,2N9FMHR,5.7,3,2.715,LINE_MODE_10,20.8,Low Risk
46361207,5/25/2021,11:38:47,Import,JP,PORT_20,FI,392690,GPL05O2,9U6MSKB,428.52,714.2,683.989,LINE_MODE_10,18.8,Clear
45684566,5/25/2021,19:05:26,Import,AR,PORT_10,MD,160250,OHA36W4,V5DCDWB,62688,30,27.431,LINE_77BN4M,7,Low Risk
69769444,5/25/2021,1:28:04,Import,CN,PORT_20,BG,901849,ZAGEEFD,03GSCD8,1842.81,5.3,5.11,LINE_MODE_10,23.1,Clear
74586688,5/25/2021,5:59:28,Import,PH,PORT_40,AM,610910,BQAH9Q1,CPACKAS,5015.4,321.5,343.593,LINE_NKOQIL,122.3,Low Risk
17978329,5/25/2021,22:02:49,Import,DE,PORT_20,SN,842121,PVTS3DT,CYZWE17,18584.6,86,90.016,LINE_MODE_10,11.5,Clear
84575506,5/25/2021,23:27:46,Import,ES,PORT_40,MD,310520,56PFU8Q,Y7GUHAF,1167750,22500,20100.6,LINE_MWIDNS,28.6,Low Risk
53136998,5/25/2021,20:24:38,Import,CN,PORT_53,FI,392690,61EAXR0,7SBDLWK,0.9,1.5,1.556,LINE_77BN4M,71.2,Clear
44401940,5/25/2021,7:12:20,Import,PL,PORT_121,AM,440711,708A72F,2D0PLLM,3032344,24220,24612.364,LINE_MODE_10,57.4,Clear
75448780,5/25/2021,12:39:40,Import,CN,PORT_40,AM,620791,VLK4LWB,0Y82NRY,428120,350,348.67,LINE_M42A38,44.2,Clear
18862513,5/25/2021,10:03:13,Import,CN,PORT_20,ID,630790,A09V7LD,KY3NSEY,851,370,353.239,LINE_MODE_10,16.8,Clear
34329823,5/25/2021,4:31:43,Import,US,PORT_20,AM,320990,OCYJIEK,YF8VOMH,1490127.6,1619,1699.464,LINE_MODE_40,7.5,Clear
53215685,5/25/2021,10:28:05,Import,CN,PORT_40,SN,391990,Y05KCXS,MSF7UKK,1,10,9.687,LINE_MC8NDR,20,Clear
25006222,5/25/2021,2:02:22,Import,CN,PORT_20,ID,902519,OK3Q17B,74UDMFT,106.2,1,1.025,LINE_W6UCD9,57.3,Clear
64308714,5/25/2021,19:55:54,Import,FR,PORT_20,BG,392690,YNXNEJ1,RY0B4HH,201.6,336,329.011,LINE_MODE_10,33,Clear
66464386,5/25/2021,16:35:46,Import,CN,PORT_20,ID,620462,JVR1ZA1,ELELMZP,406.87,2.9,3.025,LINE_MODE_10,75.2,Clear
62801154,5/25/2021,17:09:54,Import,CN,PORT_40,PY,392690,22TBNIO,JZLMP6Q,360,600,546.096,LINE_MODE_40,10.5,Low Risk
61964730,5/25/2021,10:25:30,Import,TR,PORT_140,UZ,251512,V229PAA,RKHR2IK,13675200,308000,299129.6,LINE_MODE_10,27.7,Clear
17762845,5/25/2021,15:47:25,Import,CN,PORT_140,NO,392620,ALDBLCI,JPYPY7A,629090,13300,13149.71,LINE_B7S0RD,39.2,Clear
93548507,5/25/2021,11:13:47,Import,US,PORT_30,BG,392690,AC9QO8O,ZH4JUEV,6,10,10.077,LINE_MODE_40,45.8,Clear
38753118,5/25/2021,11:33:18,Import,ID,PORT_20,BG,382499,L5S0E84,W5WQQV8,1152000,20000,19544,LINE_MODE_10,31.6,Clear
86501763,5/25/2021,18:04:03,Import,PT,PORT_20,KH,610910,YLMDDPF,HWRUZ4K,218.4,14,13.716,LINE_MODE_10,33.3,Clear
85927661,5/25/2021,10:43:41,Import,CN,PORT_20,SN,420232,IWH4YJJ,WMVL36G,17.76,1.2,1.177,LINE_MODE_10,34,Clear
28057790,5/25/2021,17:09:50,Import,CN,PORT_41,FI,611596,AA8OEE3,UM9G1AI,3066,210,218.652,LINE_FTHR76,67.9,Clear
80784591,5/25/2021,22:45:51,Import,GB,PORT_20,BG,841989,226U6NN,JUCKHH6,4637.2,4,3.863,LINE_MODE_10,24.1,Clear
96869015,5/25/2021,22:23:35,Import,CN,PORT_40,NO,940179,PEJBYL8,QDOZXFM,20315,850,810.645,LINE_MODE_10,16.1,Clear
87136407,5/25/2021,4:45:27,Import,CN,PORT_80,SN,630499,JJOEPA1,RAMMQWT,2040,600,574.62,LINE_MODE_40,12.8,Clear
31318845,5/25/2021,18:40:45,Import,CN,PORT_20,BG,360490,I6ZZMA2,ONKQE2Z,230574,231.5,228.884,LINE_MODE_10,39.2,Clear
47526922,5/25/2021,5:47:22,Import,MY,PORT_20,UZ,850870,52V8T8F,97ELD50,756.56,9.8,8.81,LINE_MODE_10,28.6,Low Risk
79973722,5/25/2021,18:47:22,Import,KR,PORT_40,MD,392390,3BFUK83,998QO2E,665,350,341.32,LINE_MODE_10,30.3,Clear
66539271,5/25/2021,17:43:51,Import,VN,PORT_40,KH,940490,0JN488J,ZNA4205,30861.6,1336,1392.54,LINE_MODE_50,101.5,Low Risk
19399670,5/25/2021,4:07:50,Import,CA,PORT_20,MD,848190,OMR7429,OP5AL7R,17823.4,406,531.389,LINE_MODE_10,124.7,Critical
66820647,5/25/2021,9:29:27,Import,MY,PORT_20,UZ,290545,OPR22YV,7JUUMOF,8455392,56520,58650.804,LINE_VZIZJJ,65.6,Clear
72146540,5/25/2021,18:02:20,Import,CN,PORT_80,MD,841891,PFEUYW2,9Y6B4W1,37721257.8,30603,31098.769,LINE_MWIDNS,57.4,Clear
61006769,5/25/2021,17:03:29,Import,GB,PORT_40,ID,903149,B6FW4QW,2UKBK5F,52536.12,11.9,12.423,LINE_MWIDNS,100.5,Low Risk
53212869,5/25/2021,2:45:09,Import,US,PORT_40,SN,900290,1SA12D8,6EREC3Y,1213.42,2.6,2.539,LINE_MODE_40,25.3,Clear
79428788,5/25/2021,21:41:08,Import,IT,PORT_40,ID,220900,9HWAUEG,OQY4ZUC,54631.5,105,104.181,LINE_MODE_40,35.5,Clear
13199715,5/25/2021,3:35:15,Import,VN,PORT_33,NO,380991,FSNRIRL,AZI5L7O,2013684.4,11064.2,11105.138,LINE_MODE_10,49.1,Clear
68833790,5/25/2021,7:49:50,Import,CN,PORT_40,UZ,294190,TQFW90W,PDBU3OC,455418,60,62.472,LINE_MODE_40,67.9,Clear
54145223,5/25/2021,15:28:23,Import,IT,PORT_40,AM,420239,M8GUHEV,TAIHONC,241.2,2.4,2.519,LINE_B12OMY,13.5,Clear
71211294,5/25/2021,13:18:54,Import,JP,PORT_40,AM,30742,22JV8UE,DWNJQL8,682.6,2,2.22,LINE_W6UCD9,33.2,Low Risk
89149238,5/25/2021,15:48:38,Import,JP,PORT_20,FI,732690,EE31MO9,TEZFID7,15,10,11.994,LINE_MODE_10,96.8,Low Risk
25896343,5/25/2021,5:53:43,Import,CN,PORT_30,AM,71080,TUVW3MP,FQKH1PD,1856400,7000,6927.9,LINE_MODE_10,39.9,Clear
44574597,5/25/2021,8:01:57,Import,TH,PORT_20,NO,230910,YRIL0W4,S7NL814,270.5,5,5.925,LINE_MODE_40,51.1,Low Risk
11100962,5/25/2021,18:08:02,Import,IT,PORT_20,MD,220421,5KVVCF1,QDLP9YQ,2376,18,17.194,LINE_MODE_10,17.1,Clear
98158220,5/25/2021,11:30:20,Import,DE,PORT_20,SN,870323,9U0P78U,F3PNPGT,20321.5,2095,1881.855,LINE_MODE_10,29.3,Low Risk
64948288,5/25/2021,8:39:28,Import,CN,PORT_20,PY,482190,38331C4,UQHMADE,509.04,16.8,17.509,LINE_MODE_10,74.5,Clear
13837215,5/25/2021,8:40:15,Import,TN,PORT_20,KH,620192,5IVYWBQ,RZM2Z77,150220,100,95.37,LINE_MODE_10,16.1,Clear
17999477,5/25/2021,15:23:17,Import,CN,PORT_40,NO,691490,MYKPTW2,DNH0C58,23748.79,257.3,231.753,LINE_MODE_40,18.3,Low Risk
50728664,5/25/2021,23:01:44,Import,HK,PORT_30,BG,900220,1QIU4N8,RQXMNIE,5198.4,3.6,3.289,LINE_I4FFXR,13.6,Low Risk
15653112,5/25/2021,15:17:12,Import,JP,PORT_40,FI,950300,GKVI35P,PF1L1IG,200.97,2.1,2.163,LINE_MWIDNS,60.6,Clear
45294607,5/25/2021,0:42:07,Import,IT,PORT_40,SN,640419,CQAQEM1,F6XAFAB,1071.2,4,3.831,LINE_MODE_10,18.8,Clear
10108058,5/25/2021,23:55:38,Import,US,PORT_20,MD,391590,9ZV995I,SESFLPW,0,18180,18310.896,LINE_MODE_10,51.4,Clear
48322833,5/25/2021,6:48:33,Import,CN,PORT_40,PY,392690,M34DN7P,LJ3RVZW,540,900,895.23,LINE_MODE_40,37.2,Clear
73521339,5/25/2021,13:59:39,Import,JP,PORT_40,NO,391110,MK7CEGQ,BQCCDNU,9780300,3000,2975.1,LINE_MODE_40,35.2,Clear
49058682,5/25/2021,12:36:42,Import,JP,PORT_16,FI,392610,SQVMNVP,UHGZKBG,126.9,5.4,5.374,LINE_MODE_40,37.5,Clear
96592123,5/25/2021,15:36:43,Import,JP,PORT_40,NO,840999,PCW8KX7,5REEQVN,165.75,8.5,9.719,LINE_MODE_10,47.2,Low Risk
99663513,5/25/2021,12:06:33,Import,JP,PORT_20,MD,392490,1GI3ZG9,AB5TXYA,4.4,4,3.819,LINE_MODE_10,16.8,Clear
52715866,5/25/2021,5:33:46,Import,PH,PORT_40,CO,620442,NG7SMXH,0HC870L,11222.75,192.5,193.116,LINE_W6UCD9,42.8,Clear
61030269,5/26/2021,14:15:09,Import,CN,PORT_13,UZ,610910,BHLRDDC,7IEW4V1,1.56,0.1,0.098,LINE_MODE_40,25.3,Clear
12288289,5/26/2021,9:28:49,Import,JP,PORT_39,FI,491000,FHCMXF5,KK87R45,138.62,0.2,0.193,LINE_NKOQIL,24.7,Clear
51983029,5/26/2021,23:47:49,Import,CN,PORT_16,ID,420100,63WX610,HFE1L97,236,20,22.677,LINE_MODE_10,44.9,Low Risk
60328509,5/26/2021,3:19:09,Import,DE,PORT_20,ID,870324,CZWM1OC,KILND1W,10949.12,2105.6,1920.118,LINE_MODE_40,9,Low Risk
25020285,5/26/2021,21:04:45,Import,CN,PORT_30,MD,950300,0MYESWU,C7DTR91,159.6,14,13.562,LINE_MODE_10,26,Clear
38992559,5/26/2021,7:59:59,Import,KR,PORT_33,NO,903090,22JV8UE,9PWASZZ,25690.32,37.2,36.519,LINE_LBNRJ6,28.6,Clear
91546828,5/26/2021,1:08:28,Import,CN,PORT_40,ID,560811,R6HIK2M,LP6EWRR,459418.8,13278,12908.872,LINE_MODE_40,22.3,Clear
28273559,5/26/2021,6:29:59,Import,AU,PORT_40,SN,20610,MG77MTE,5T6X3WS,403464.57,409.9,402.399,LINE_MODE_10,34.6,Clear
99025730,5/26/2021,6:28:50,Import,CN,PORT_40,NO,330430,ER8H7RA,DYN23SC,19360.88,44.9,36.538,LINE_MODE_10,37,Critical
50782540,5/26/2021,16:55:40,Import,CN,PORT_20,SN,950300,YQWF74A,ZUJ45ZL,24,40,47.85,LINE_MODE_10,95.8,Low Risk
13528930,5/26/2021,6:42:10,Import,CN,PORT_30,BG,900490,B1NV979,F3NY2H3,644.49,3.3,3.205,LINE_MODE_10,27.7,Clear
30591272,5/26/2021,2:06:32,Import,IN,PORT_40,BG,294190,3GR5E9C,V6A1WBG,14681.4,0.4,0.38,LINE_MODE_40,7.8,Clear
90206459,5/26/2021,22:04:59,Import,CN,PORT_40,FI,611030,H3TXJHP,WXFK87I,43616,470,494.402,LINE_W6UCD9,105.6,Low Risk
36415385,5/26/2021,11:43:05,Import,US,PORT_30,SN,340490,OSAZV39,0AFIUDU,596760,1200,1222.44,LINE_MODE_50,55,Clear
87483881,5/26/2021,7:00:41,Import,CN,PORT_20,NO,611610,ZYWWSQM,0Q9FJAI,2377.76,11.2,10.872,LINE_MODE_40,21.4,Clear
16931628,5/26/2021,16:01:48,Import,LU,PORT_40,ID,902519,BOVPA25,7N4D52P,22833,215,209.023,LINE_MODE_40,22.3,Clear
20300640,5/26/2021,15:04:00,Import,JP,PORT_40,BG,961900,PGFIIBR,QMQPXLB,8205024.07,5326.9,5146.851,LINE_MWIDNS,18.4,Clear
85123339,5/26/2021,23:26:19,Import,VN,PORT_40,MD,71080,C5L510N,9UP4MN8,2426580,9150,9074.055,LINE_VZIZJJ,35.2,Clear
12754393,5/26/2021,17:21:13,Import,CN,PORT_20,UZ,870899,3W2YU8L,TKYEWBY,525,75,76.102,LINE_MODE_10,56.4,Clear
82338421,5/26/2021,11:03:01,Import,CN,PORT_62,AM,940421,J76KZ2X,AGEBSW5,12621864.1,46506.5,46539.055,LINE_MODE_30,43.2,Clear
18378020,5/26/2021,10:20:20,Import,US,PORT_40,NO,200410,236WECB,X9K7Z5O,8409895.2,22248.4,21718.888,LINE_MODE_10,31,Clear
24323754,5/26/2021,16:59:54,Import,TR,PORT_30,MD,400921,36ILBZ8,4R94WI7,28569626.4,17948,17215.722,LINE_MODE_40,13.8,Clear
24320161,5/26/2021,2:52:01,Import,CN,PORT_40,BG,854370,QRPSZ7P,30MD25Z,2557.8,8.7,8.967,LINE_MODE_40,61,Clear
54700490,5/26/2021,13:54:50,Import,BR,PORT_40,PY,230400,FV1F673,LETKC3T,197700000,1000000,991200,LINE_MODE_40,34.9,Clear
17809051,5/26/2021,8:13:31,Import,CN,PORT_40,KH,711719,6G9V5GM,0SHSZ63,12,1,1.036,LINE_MODE_50,66.3,Clear
47146580,5/26/2021,1:36:20,Import,US,PORT_30,BG,711319,HI841AT,NFSSMWE,5064.56,0.1,0.1,LINE_MODE_10,44.2,Clear
36629134,5/26/2021,1:49:34,Import,CN,PORT_30,UZ,200599,IBN4W5U,FIZMGV4,1540800,24000,23260.8,LINE_MODE_10,26.4,Clear
63645187,5/26/2021,6:05:07,Import,US,PORT_30,NO,880330,RMNINYE,4WSXDSK,3785.76,1.6,1.548,LINE_W5AYVM,19.4,Clear
65490017,5/26/2021,11:12:17,Import,CN,PORT_20,ID,700719,UZ6SK9H,UQHMADE,699,30,30.081,LINE_MODE_10,48.5,Clear
85738536,5/26/2021,17:51:36,Import,VN,PORT_30,MD,854110,GG45CQ0,2HC1ON5,39.8,0.4,0.407,LINE_MODE_10,58.7,Clear
42712203,5/26/2021,6:18:03,Import,CN,PORT_40,SN,392329,DWOO407,OZB7KED,102.7,13,12.476,LINE_W6UCD9,14.1,Clear
65418984,5/26/2021,18:20:24,Import,CN,PORT_16,MD,940510,05XSCCC,SX4V7MS,69729.6,955.2,1075.402,LINE_MODE_40,37,Low Risk
84991317,5/26/2021,18:53:57,Import,CN,PORT_20,MD,611610,JGRPSHM,RKADWDY,1765720.33,8317.1,7607.735,LINE_77BN4M,12.7,Low Risk
53488836,5/26/2021,23:36:36,Import,US,PORT_80,CO,710692,BCEG2ID,OC9TQ8L,444.44,0.2,0.194,LINE_MWIDNS,25.7,Clear
16862704,5/26/2021,13:09:04,Import,TW,PORT_40,NO,852351,UZ5U9U6,XQSVU7H,188918.1,157,162.369,LINE_MODE_10,69.3,Clear
72929547,5/26/2021,6:24:27,Import,DE,PORT_30,PY,870323,R6TXJ91,ASYIFQH,11362,1495,1476.612,LINE_MODE_10,38.6,Clear
86443309,5/26/2021,20:05:49,Import,IN,PORT_10,KH,710239,BKMUWQZ,JG3VUNN,0,0,0.001,LINE_MODE_10,18.1,Clear
70625125,5/26/2021,3:45:25,Import,JP,PORT_30,ID,732690,XI5UU8O,5HUOCR4,984,656,687.947,LINE_MODE_10,12.8,Clear
89124504,5/26/2021,19:12:24,Import,CN,PORT_70,KH,851762,5G3GTQH,5M5SLOZ,348977.7,45.9,47.47,LINE_A5IT1U,63.3,Clear
82379023,5/26/2021,7:31:43,Import,CN,PORT_140,NO,392490,RMAG501,Y7YCNGI,693,630,640.59,LINE_W5AYVM,10.9,Low Risk
37479631,5/26/2021,12:16:31,Import,CN,PORT_30,FI,630130,9TM09Q6,U9RXU1C,280604.1,987,1060.354,LINE_MODE_40,2.6,Low Risk
33593167,5/26/2021,14:18:07,Import,JP,PORT_20,UZ,848250,1ZNY80M,37S3SHB,184.98,0.3,0.293,LINE_MODE_10,32,Clear
63313063,5/26/2021,15:25:43,Import,JP,PORT_30,AM,392690,BBCRK3B,8MZ8S7Z,6.6,11,11.327,LINE_MODE_10,66.3,Clear
63267430,5/26/2021,10:57:10,Import,DE,PORT_30,SN,901890,8G8GUB7,0HARZ50,6222.57,4.1,4.187,LINE_OY910J,60.7,Clear
19869859,5/26/2021,1:28:19,Import,CN,PORT_20,PY,620462,HTCHOL5,F6D6248,54857.3,391,403.395,LINE_MODE_10,67.6,Clear
20060471,5/26/2021,16:17:11,Import,KR,PORT_33,FI,382590,UMU0ULZ,PUR3454,28236,5430,5569.551,LINE_EIZP3I,57.7,Clear
28721149,5/26/2021,10:09:49,Import,CN,PORT_13,SN,391610,V0A07Q5,YI8VALV,57504.82,112.6,116.732,LINE_W6UCD9,64.9,Clear
27241377,5/26/2021,21:14:57,Import,CN,PORT_40,PY,630790,QJ7M6KT,G9G9F13,690,300,306.81,LINE_MODE_10,61.7,Clear
87145941,5/26/2021,23:48:21,Import,TH,PORT_30,UZ,160529,708A72F,0J6T5PG,2261.5,1,1.041,LINE_MODE_10,73.6,Clear
39435828,5/26/2021,19:11:48,Import,US,PORT_30,UZ,854231,YMTXWV7,FXC90KF,202.82,0.1,0.097,LINE_MODE_40,22.3,Clear
62813024,5/26/2021,11:47:44,Import,JP,PORT_40,ID,848210,COK3MUO,E44MM7Y,1104.03,8.7,7.827,LINE_W6UCD9,21.8,Low Risk
15718918,5/26/2021,7:49:58,Import,CN,PORT_16,SN,821300,M75ESBX,9TG9HU1,48615,150,146.58,LINE_MODE_10,31.6,Clear
11420714,5/26/2021,6:09:14,Import,CN,PORT_40,BG,690722,Q8864IL,3XOIRLN,1220000,25000,24480,LINE_W6UCD9,33,Clear
65085262,5/26/2021,15:06:22,Import,CN,PORT_40,AM,691200,XE08QFH,ANY1YJJ,1481160,1200,1393.248,LINE_MODE_10,51.4,Low Risk
85768877,5/26/2021,8:13:17,Import,CN,PORT_40,KH,711719,4YLQPOW,AIMW5JF,2.7,1.5,1.351,LINE_MODE_10,24.3,Low Risk
20354819,5/26/2021,2:50:59,Import,ES,PORT_40,NO,970300,NXK2HM7,26W89DR,11000,200,190.34,LINE_MODE_10,14.8,Clear
35707112,5/26/2021,23:10:32,Import,CN,PORT_20,NO,71080,GE9M443,RSLU815,14073600,48000,49449.6,LINE_MODE_10,66.6,Clear
82493039,5/26/2021,11:27:59,Import,JP,PORT_39,FI,854110,VU45178,8TF3OLD,370.6,1,1.042,LINE_W6UCD9,68.2,Clear
81582783,5/26/2021,23:41:03,Import,CN,PORT_40,KH,940389,8WZ9QNI,HFTP95G,53.2,7,6.32,LINE_MODE_10,22.5,Low Risk
36476506,5/26/2021,22:37:46,Import,KR,PORT_40,AM,853669,MM30K4Q,DC8ZFRX,21520.7,307,301.842,LINE_MODE_40,29.6,Clear
31087627,5/26/2021,18:19:07,Import,CN,PORT_33,ID,392690,YIDAUU6,D53STLI,78.96,131.6,141.802,LINE_MODE_10,9.8,Low Risk
81423542,5/26/2021,4:11:02,Import,CN,PORT_20,FI,630790,VCXA5X8,0P59IEO,64.4,28,27.026,LINE_MODE_10,23.7,Clear
66392460,5/26/2021,22:21:00,Import,CN,PORT_30,FI,590800,FM9NO3G,2OQZJ37,11230,50,47.81,LINE_MODE_10,17.8,Clear
62229874,5/26/2021,13:08:34,Import,CN,PORT_40,UZ,340290,X5AEMMD,W6RJ4UK,4972000,17600,17585.92,LINE_MODE_40,40.2,Clear
99233225,5/26/2021,13:07:05,Import,CN,PORT_140,UZ,820559,FTA937P,JWQ2E00,175,10,9.987,LINE_MC8NDR,39.8,Clear
81727995,5/26/2021,15:13:15,Import,JP,PORT_40,BG,711790,KEB8EPH,8OASP7C,82.8,4,3.628,LINE_MODE_10,19.1,Low Risk
93576266,5/26/2021,14:20:26,Import,MX,PORT_16,UZ,870850,TL7QWSF,CHHGZSA,190580,260,260.832,LINE_VZIZJJ,48.8,Clear
33421383,5/26/2021,21:31:03,Import,VN,PORT_30,SN,940360,BHNZBB5,WULEV5T,71227.2,10032,9728.03,LINE_MODE_10,26.7,Clear
15633967,5/26/2021,1:38:07,Import,CN,PORT_20,BG,530890,U6ROHS1,3EVLVZQ,26753954.64,15767.3,15415.689,LINE_MODE_10,32,Clear
52045243,5/26/2021,17:28:43,Import,JP,PORT_13,BG,620323,88UYIXK,GQYLDJS,45671.52,17.4,18.091,LINE_MODE_40,66.9,Clear
49917229,5/26/2021,17:57:49,Import,CN,PORT_40,ID,691490,4P3JG0V,CRR3KDU,23748.79,257.3,291.737,LINE_MODE_10,44.9,Low Risk
73435033,5/26/2021,9:05:13,Import,PH,PORT_40,NO,854239,XD54EY2,M6DTXEO,4.18,0.1,0.099,LINE_W6UCD9,37.2,Clear
71975214,5/26/2021,9:30:54,Import,MY,PORT_30,UZ,290545,9DNOKUC,KWFQCBV,3024912,20220,20810.424,LINE_MODE_40,60,Clear
39121741,5/26/2021,22:25:01,Import,CN,PORT_20,ID,910219,GF1OSYI,JABE2FY,10041,15,15.995,LINE_MODE_10,120.8,Low Risk
